parent_id,id,remote_id,path_string,keyword_it,keyword_de,keyword_pa,keyword_en,synonyms_it,synonyms_de,synonyms_pa,synonyms_en,description_it,description_de,description_en,hash
149,153,cd8ed7f638c4ec744fc952a3d1367604,/891/1237/1241/,"Autorità indipendenti","Unabhängige Behörden",,,,,,,,,,
149,154,b90988a2643bcdc64233eb923028d1a1,/891/1237/1242/,"Azienda o ente del servizio sanitario nazionale","Unternehmen oder Einrichtung des nationalen Gesundheitsdienstes",,,,,,,,,,
149,155,231f8bdca97edc43ca2ca4b0e381dd51,/891/1237/1243/,"Camera di commercio",Handelskammer,,,,,,,,,,
149,156,f9d53b984c511c9da53ed2e99590ca45,/891/1237/1244/,"Città metropolitana",Großstadt,,,,,,,,,,
149,157,067ed6be7874c59e468c81a74ee72283,/891/1237/1245/,Comune,Gemeinde,,,,,,,,,,
149,158,6e488f8477ec4d66387721c3e3ed1e2f,/891/1237/1246/,"Comunità montana o isolana","Berg- oder Inselgemeinde",,,,,,,,,,
149,159,bb452cfbaa9e4657936d83edea48056e,/891/1237/1247/,"Consorzio di diritto pubblico","Öffentlich-rechtliches Konsortium",,,,,,,,,,
149,160,e082b6c811fea9d07c36af170f251efb,/891/1237/1248/,"Ente ambientale regionale","Regionale Umweltbehörde",,,,,,,,,,
149,161,891e02e453df3924cb6bea132b2aff87,/891/1237/1249/,"Ente di sviluppo agricolo regionale o di altro ente locale","Regionale Agentur für landwirtschaftliche Entwicklung oder andere lokale Behörde",,,,,,,,,,
149,162,69d78fe68b639908f3fb7fbb34b9088c,/891/1237/1250/,"Ente o autorità portuale","Hafenbehörde oder Behörde",,,,,,,,,,
149,163,c1b0f8c8c72fb4e922917b32b880d228,/891/1237/1251/,"Ente parco",Parkbehörde,,,,,,,,,,
149,164,7fe913bf8dd569078cd45d8d6071c716,/891/1237/1252/,"Ente per il turismo",Fremdenverkehrsamt,,,,,,,,,,
149,165,0ca0c15b3b5135c20406762002c5edba,/891/1237/1253/,"Ente per la ricerca e per l'aggiornamento educativo","Gremium für Bildungsforschung und Fortbildung",,,,,,,,,,
149,166,c5a14f78d608f57d4c5f23aaaa368f80,/891/1237/1254/,"Istituto e scuola pubblica di ogni ordine e grado","Institut und öffentliche Schule aller Stufen",,,,,,,,,,
149,167,8cd25ce035a3db989bacf3c760a725b8,/891/1237/1255/,"Istituto o ente pubblico di ricerca","Öffentliches Forschungsinstitut oder Einrichtung",,,,,,,,,,
149,168,a8e7b88174d76c713175cdb8a10f6159,/891/1237/1256/,"Istituto pubblico di assistenza e beneficenza","Institut für öffentliche Hilfe und Wohltätigkeit",,,,,,,,,,
149,169,27519eba034ff025f6cf2192d25e13a2,/891/1237/1257/,Ministero,Ministerium,,,,,,,,,,
